athlets_code,name,name_short,name_tv,gender,country_code,country_long,disciplines,events
1564656,JONSSON Hanna,JONSSON H,Hanna JONSSON,Female,SWE,Sweden,['Sailing'],['Mixed Multihull']
1564657,NETZLER Rebecca,NETZLER R,Rebecca NETZLER,Female,SWE,Sweden,['Sailing'],"[""Women's Skiff""]"
1564667,HJERTBERG Johanna,HJERTBERG J,Johanna HJERTBERG,Female,SWE,Sweden,['Sailing'],"[""Women's Windsurfing""]"
1564672,JARUDD Emil,JARUDD E,Emil JARUDD,Male,SWE,Sweden,['Sailing'],['Mixed Multihull']
1564681,SALPETER Lonah Chemtai,SALPETER LC,Lonah Chemtai SALPETER,Female,ISR,Israel,['Athletics'],"[""Women's Marathon""]"
1564692,YANG Chun-Han,YANG CH,YANG Chun-Han,Male,TPE,Chinese Taipei,['Athletics'],"[""Men's 200m""]"
1564700,PENG Ming-Yang,PENG MY,PENG Ming-Yang,Male,TPE,Chinese Taipei,['Athletics'],"[""Men's 400m Hurdles""]"
1564718,MEHELBA Azmy,MEHELBA A,Azmy MEHELBA,Male,EGY,Egypt,['Shooting'],['Skeet Men']
1564734,HAMDY ABDELKADER Mohamed,HAMDY ABDELKADER M,Mohamed HAMDY ABDELKADER,Male,EGY,Egypt,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']"
1564737,TIYOURI Maor,TIYOURI M,Maor TIYOURI,Female,ISR,Israel,['Athletics'],"[""Women's Marathon""]"
1564770,BATBAYAR Enkhkhuslen,BATBAYAR E,Enkhkhuslen BATBAYAR,Female,MGL,Mongolia,['Swimming'],"[""Women's 200m Freestyle""]"
1564777,KHALIL Remas,KHALIL R,Remas KHALIL,Female,EGY,Egypt,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']"
1564785,ELGOHARI Hala,ELGOHARI H,Hala ELGOHARI,Female,EGY,Egypt,['Shooting'],['10m Air Pistol Women']
1564792,ABOUSHOKKA Amira,ABOUSHOKKA A,Amira ABOUSHOKKA,Female,EGY,Egypt,['Shooting'],['Skeet Women']
1564795,IBRAHIM Omar,IBRAHIM O,Omar IBRAHIM,Male,EGY,Egypt,['Shooting'],['Skeet Men']
1564799,NWANDU Adaku,NWANDU A,Adaku NWANDU,Female,NGR,Nigeria,['Swimming'],"[""Women's 50m Freestyle""]"
1564802,KORAYIEM Ibrahim Ahmad Mohammad,KORAYIEM IAM,Ibrahim Ahmad Mohammad KORAYIEM,Male,EGY,Egypt,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']"
1564809,KIKI Didier,KIKI D,Didier KIKI,Male,BEN,Benin,['Athletics'],"[""Men's 100m""]"
1564881,CAN Sena,CAN S,Sena CAN,Female,TUR,TÃ¼rkiye,['Shooting'],['Skeet Women']
1564882,KELES Ismail,KELES I,Ismail KELES,Male,TUR,TÃ¼rkiye,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']"
1564884,KOSTADINOVA Antoaneta,KOSTADINOVA A,Antoaneta KOSTADINOVA,Female,BUL,Bulgaria,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']"
1564886,TARHAN Sevval Ilayda,TARHAN SI,Sevval Ilayda TARHAN,Female,TUR,TÃ¼rkiye,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']"
1564888,YILMAZ Simal,YILMAZ S,Simal YILMAZ,Female,TUR,TÃ¼rkiye,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']"
1564889,KIROV Kiril,KIROV K,Kiril KIROV,Male,BUL,Bulgaria,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']"
1564893,DIKEC Yusuf,DIKEC Y,Yusuf DIKEC,Male,TUR,TÃ¼rkiye,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']"
1564907,TUZUN Oguzhan,TUZUN O,Oguzhan TUZUN,Male,TUR,TÃ¼rkiye,['Shooting'],['Trap Men']
1564926,KAYA Rumeysa Pelin,KAYA RP,Rumeysa Pelin KAYA,Female,TUR,TÃ¼rkiye,['Shooting'],['Trap Women']
1564959,BELLO Ayomide Powei,BELLO AP,Ayomide Powei BELLO,Female,NGR,Nigeria,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]"
1564964,JAMES Kirani,JAMES K,Kirani JAMES,Male,GRN,Grenada,['Athletics'],"[""Men's 400m""]"
1564977,OTUEDO Beauty Akinaere,OTUEDO BA,Beauty Akinaere OTUEDO,Female,NGR,Nigeria,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]"
1565000,GAZOZ Mete,GAZOZ M,Mete GAZOZ,Male,TUR,TÃ¼rkiye,['Archery'],"[""Men's Individual"", ""Men's Team"", 'Mixed Team']"
1565002,TUMER Berkim,TUMER B,Berkim TUMER,Male,TUR,TÃ¼rkiye,['Archery'],"[""Men's Individual"", ""Men's Team""]"
1565006,YILDIRMIS Abdullah,YILDIRMIS A,Abdullah YILDIRMIS,Male,TUR,TÃ¼rkiye,['Archery'],"[""Men's Individual"", ""Men's Team""]"
1565008,PUCAR Tomislav,PUCAR T,Tomislav PUCAR,Male,CRO,Croatia,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]"
1565009,GACINA Andrej,GACINA A,Andrej GACINA,Male,CRO,Croatia,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]"
1565010,ZELJKO Fili,ZELJKO F,Filip ZELJKO,Male,CRO,Croatia,['Table Tennis'],"[""Men's Team""]"
1565013,MALOBABIC Ivana,MALOBABIC I,Ivana MALOBABIC,Female,CRO,Croatia,['Table Tennis'],"[""Women's Singles""]"
1565024,GOKKIR Elif Berra,GOKKIR EB,Elif Berra GOKKIR,Female,TUR,TÃ¼rkiye,['Archery'],"[""Women's Individual"", 'Mixed Team']"
1565037,ANGELOVA Desislava,ANGELOVA D,Desislava ANGELOVA,Female,BUL,Bulgaria,['Rowing'],"[""Women's Single Sculls""]"
1565039,VASILEV Kristian,VASILEV K,Kristian VASILEV,Male,BUL,Bulgaria,['Rowing'],"[""Men's Single Sculls""]"
1565052,MOHAMMED Nour Abbas,MOHAMMED NA,Nour Abbas MOHAMMED,Female,EGY,Egypt,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']"
1565059,ABDELHADY MOHAMED Omar Khaled,ABDELHADY MOHAMED,Omar Khaled ABDELHADY MOHAMED,Male,EGY,Egypt,['Shooting'],['25m Rapid Fire Pistol Men']
1565072,ALEXIUSSON Agnes,ALEXIUSSON A,Agnes ALEXIUSSON,Female,SWE,Sweden,['Boxing'],"[""Women's 60kg""]"
1565074,IBRAHIM Nebil,IBRAHIM N,Nebil IBRAHIM,Male,SWE,Sweden,['Boxing'],"[""Men's 57kg""]"
1565081,ELSAYED ABUQARN Mai Magdy,ELSAYED ABUQARN MM,Mai Magdy ELSAYED ABUQARN,Female,EGY,Egypt,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']"
1565088,ASHMAWY Maggy,ASHMAWY M,Maggy ASHMAWY,Female,EGY,Egypt,['Shooting'],['Trap Women']
1565100,KROU Youssef,KROU Y,Youssef KROU,Male,FRA,France,['Beach Volleyball'],['Men']
1565101,GAUTHIER-RAT Arnaud,GAUTHIER-RAT A,Arnaud GAUTHIER-RAT,Male,FRA,France,['Beach Volleyball'],['Men']
1565102,LYNEEL Julien,LYNEEL J,Julien LYNEEL,Male,FRA,France,['Beach Volleyball'],['Men']
1565103,BASSEREAU Remi,BASSEREAU R,Remi BASSEREAU,Male,FRA,France,['Beach Volleyball'],['Men']
1565106,RICHARD Alexia,RICHARD A,Alexia RICHARD,Female,FRA,France,['Beach Volleyball'],['Women']
1565107,PLACETTE Lezana,PLACETTE L,Lezana PLACETTE,Female,FRA,France,['Beach Volleyball'],['Women']
1565108,CHAMEREAU Aline,CHAMEREAU A,Aline CHAMEREAU,Female,FRA,France,['Beach Volleyball'],['Women']
1565109,VIEIRA Clemence,VIEIRA C,Clemence VIEIRA,Female,FRA,France,['Beach Volleyball'],['Women']
1565114,NDUM Bacar,NDUM B,Bacar NDUM,Male,GBS,Guinea-Bissau,['Wrestling'],"[""Men's Freestyle 74kg""]"
1565145,IUNA FAFE Diamantino,IUNA FAFE D,Diamantino IUNA FAFE,Male,GBS,Guinea-Bissau,['Wrestling'],"[""Men's Freestyle 57kg""]"
1565147,AUBOECK Felix,AUBOECK F,Felix AUBOECK,Male,AUT,Austria,"['Marathon Swimming', 'Swimming']","[""Men's 10km"", ""Men's 200m Freestyle"", ""Men's 400m Freestyle"", ""Men's 800m Freestyle""]"
1565148,BAYER Valentin,BAYER V,Valentin BAYER,Male,AUT,Austria,['Swimming'],"[""Men's 4 x 100m Medley Relay"", 'Relay Only Athlete']"
1565150,BUCHER Simon,BUCHER S,Simon BUCHER,Male,AUT,Austria,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 4 x 100m Medley Relay""]"
1565154,ESPERNBERGER Martin,ESPERNBERGER M,Martin ESPERNBERGER,Male,AUT,Austria,['Swimming'],"[""Men's 200m Butterfly""]"
1565155,GIGLER Heiko,GIGLER H,Heiko GIGLER,Male,AUT,Austria,['Swimming'],"[""Men's 4 x 100m Medley Relay"", 'Relay Only Athlete']"
1565158,HERCOG Jan,HERCOG J,Jan HERCOG,Male,AUT,Austria,['Marathon Swimming'],"[""Men's 10km""]"
1565161,KREUNDL Lena,KREUNDL L,Lena KREUNDL,Female,AUT,Austria,['Swimming'],"[""Women's 200m Individual Medley""]"
1565166,REITSHAMMER Bernhard,REITSHAMMER B,Bernhard REITSHAMMER,Male,AUT,Austria,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 100m Breaststroke"", ""Men's 4 x 100m Medley Relay""]"
1565170,ALEXANDRI Anna-Maria,ALEXANDRI AM,Anna-Maria ALEXANDRI,Female,AUT,Austria,['Artistic Swimming'],['Duet']
1565171,ALEXANDRI Eirini-Marina,ALEXANDRI EM,Eirini-Marina ALEXANDRI,Female,AUT,Austria,['Artistic Swimming'],['Duet']
1565173,KNOLL Anton,KNOLL A,Anton KNOLL,Male,AUT,Austria,['Diving'],"[""Men's 10m Platform""]"
1565210,COX Anthony,COX A,Anthony COX,Male,JAM,Jamaica,['Athletics'],['4 x 400m Relay Mixed']
1565212,FREIRE Samuel,FREIRE S,Samuel FREIRE,Male,CPV,Cabo Verde,['Athletics'],"[""Men's Marathon""]"
1565215,JAWAID Marlena,JAWAID M,Marlena JAWAID,Female,SWE,Sweden,['Modern Pentathlon'],"[""Women's Individual""]"
1565232,HOOST Irvin,HOOST I,Irvin HOOST,Male,SUR,Suriname,['Swimming'],"[""Men's 100m Freestyle""]"
1565505,LIN Yu-Tang,LIN YT,LIN Yu-Tang,Male,TPE,Chinese Taipei,['Athletics'],"[""Men's Long Jump""]"
1565546,TEWA Waisake,TEWA W,Waisake TEWA,Male,FIJ,Fiji,['Athletics'],"[""Men's 100m""]"
1565550,ZHANG Bo-Ya,ZHANG BY,ZHANG Bo-Ya,Female,TPE,Chinese Taipei,['Athletics'],"[""Women's 100m""]"
1565557,IIJIMA Manami,IIJIMA M,Manami IIJIMA,Female,GUM,Guam,['Triathlon'],"[""Women's Individual""]"
1565569,AQUINO Mia Lahnee Ramos,AQUINO MLR,Mia Lahnee Ramos AQUINO,Female,GUM,Guam,['Wrestling'],"[""Women's Freestyle 53kg""]"
1565570,AQUINO Rckaela Maree Ramos,AQUINO RMR,Rckaela Maree Ramos AQUINO,Female,GUM,Guam,['Wrestling'],"[""Women's Freestyle 57kg""]"
1565579,BOLTABOEV Sharofiddin,BOLTABOEV S,Sharofiddin BOLTABOEV,Male,UZB,Uzbekistan,['Judo'],"['Men -81 kg', 'Mixed Team']"
1565615,LIEN Chen-Ling,LIEN CL,LIEN Chen-Ling,Female,TPE,Chinese Taipei,['Judo'],['Women -57 kg']
1565618,YANG Yung Wei,YANG YW,YANG Yung Wei,Male,TPE,Chinese Taipei,['Judo'],['Men -60 kg']
1565620,LIN Chen-Hao,LIN CH,LIN Chen-Hao,Female,TPE,Chinese Taipei,['Judo'],['Women -48 kg']
1565621,ABO-ALRUB Rama,ABO-ALRUB R,Rama ABO-ALRUB,Female,JOR,Jordan,['Taekwondo'],['Women +67kg']
1565628,FRANCISCO Sydney,FRANCISCO S,Sydney FRANCISCO,Female,PLW,Palau,['Athletics'],"[""Women's 100m""]"
1565690,ALKHAWALDEH Moath,ALKHAWALDEH M,Moath ALKHAWALDEH,Male,JOR,Jordan,['Athletics'],"[""Men's Marathon""]"
1565709,ABU AL SOUD Ahmad,ABU AL SOUD A,Ahmad ABU AL SOUD,Male,JOR,Jordan,['Artistic Gymnastics'],"['Men', ""Men's Pommel Horse""]"
1565712,HENDRICK Noel,HENDRICK N,Noel HENDRICK,Male,IRL,Ireland,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]"
1565738,BOBONOV Davlat,BOBONOV D,Davlat BOBONOV,Male,UZB,Uzbekistan,['Judo'],"['Men -90 kg', 'Mixed Team']"
1565754,TUROBOYEV Muzaffarbek,TUROBOYEV M,Muzaffarbek TUROBOYEV,Male,UZB,Uzbekistan,['Judo'],"['Men -100 kg', 'Mixed Team']"
1565853,AL-WIR Amro,AL-WIR A,Amro AL-WIR,Male,JOR,Jordan,['Swimming'],"[""Men's 200m Breaststroke""]"
1565898,BELBEISI Karin,BELBEISI K,Karin BELBEISI,Female,JOR,Jordan,['Swimming'],"[""Women's 400m Freestyle""]"
1565921,HOERL Julian,HOERL J,Julian HOERL,Male,AUT,Austria,['Beach Volleyball'],['Men']
1565923,HORST Alexander,HORST A,Alexander HORST,Male,AUT,Austria,['Beach Volleyball'],['Men']
1565974,OZBEK Muhammed,OZBEK M,Muhammed OZBEK,Male,TUR,TÃ¼rkiye,['Weightlifting'],"[""Men's 73kg""]"
1565976,ABAY Burak,ABAY B,Burak ABAY,Male,TUR,TÃ¼rkiye,['Cycling Road'],"[""Men's Road Race""]"
1566002,OZBAY Elis,OZBAY E,Elis OZBAY,Female,TUR,TÃ¼rkiye,['Rowing'],"[""Women's Single Sculls""]"
1566056,ACET Alperen,ACET A,Alperen ACET,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's High Jump""]"
1566068,TEKDAL Ayse,TEKDAL A,Ayse TEKDAL,Female,TUR,TÃ¼rkiye,['Athletics'],['Marathon Race Walk Relay Mixed']
1566071,AKCAM Berke,AKCAM B,Berke AKCAM,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's 400m Hurdles""]"
1566074,SAVASKAN Buse,SAVASKAN B,Buse SAVASKAN,Female,TUR,TÃ¼rkiye,['Athletics'],"[""Women's High Jump""]"
1566088,TUGSUZ Eda,TUGSUZ E,Eda TUGSUZ,Female,TUR,TÃ¼rkiye,['Athletics'],"[""Women's Javelin Throw""]"
1566090,DERELI Emel,DERELI E,Emel DERELI,Female,TUR,TÃ¼rkiye,['Athletics'],"[""Women's Shot Put""]"
1566117,GROSSSCHARTNER Felix,GROSSSCHARTNER F,Felix GROSSSCHARTNER,Male,AUT,Austria,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]"
1566118,HALLER Marco,HALLER M,Marco HALLER,Male,AUT,Austria,['Cycling Road'],"[""Men's Road Race""]"
1566120,KOKAS Raphael,KOKAS R,Raphael KOKAS,Male,AUT,Austria,['Cycling Track'],"[""Men's Madison""]"
1566122,SCHMIDBAUER Maximilian,SCHMIDBAUER M,Maximilian SCHMIDBAUER,Male,AUT,Austria,['Cycling Track'],"[""Men's Madison""]"
1566123,WAFLER Tim,WAFLER T,Tim WAFLER,Male,AUT,Austria,['Cycling Track'],"[""Men's Omnium""]"
1566125,FOIDL Maximilian,FOIDL M,Maximilian FOIDL,Male,AUT,Austria,['Cycling Mountain Bike'],"[""Men's Cross-country""]"
1566126,MITTERWALLNER Mona,MITTERWALLNER M,Mona MITTERWALLNER,Female,AUT,Austria,['Cycling Mountain Bike'],"[""Women's Cross-country""]"
1566128,STIGGER Laura,STIGGER L,Laura STIGGER,Female,AUT,Austria,['Cycling Mountain Bike'],"[""Women's Cross-country""]"
1566134,KIESENHOFER Anna,KIESENHOFER A,Anna KIESENHOFER,Female,AUT,Austria,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]"
1566142,SCHWEINBERGER Christina,SCHWEINBERGER C,Christina SCHWEINBERGER,Female,AUT,Austria,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]"
1566152,SASMA Ersu,SASMA E,Ersu SASMA,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's Pole Vault""]"
1566169,VEOCIC Gabrijel,VEOCIC G,Gabrijel VEOCIC,Male,CRO,Croatia,['Boxing'],"[""Men's 80kg""]"
1566223,OZBILEN Kaan Kigen,OZBILEN KK,Kaan Kigen OZBILEN,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's Marathon""]"
1566227,OZER Kayhan,OZER K,Kayhan OZER,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's 100m""]"
1566233,DEMIR Mazlum,DEMIR M,Mazlum DEMIR,Male,TUR,TÃ¼rkiye,['Athletics'],['Marathon Race Walk Relay Mixed']
1566237,BEKMEZ Meryem,BEKMEZ M,Meryem BEKMEZ,Female,TUR,TÃ¼rkiye,['Athletics'],"[""Women's 20km Race Walk""]"
1566243,ER Necati,ER N,Necati ER,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's Triple Jump""]"
1566250,BALTACI Ozkan,BALTACI O,Ozkan BALTACI,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's Hammer Throw""]"
1566339,MOERZ Charlize,MOERZ C,Charlize MOERZ,Female,AUT,Austria,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]"
1566341,WIZANI Benny,WIZANI B,Benny WIZANI,Male,AUT,Austria,['Trampoline Gymnastics'],['Men']
1566414,BORCHASHVILI Wachid,BORCHASHVILI W,Wachid BORCHASHVILI,Male,AUT,Austria,['Judo'],"['Men -81 kg', 'Mixed Team']"
1566415,FARA Aaron,FARA A,Aaron FARA,Male,AUT,Austria,['Judo'],"['Men -100 kg', 'Mixed Team']"
1566416,GASSNER Samuel,GASSNER S,Samuel GASSNER,Male,AUT,Austria,['Judo'],"['Men -73 kg', 'Mixed Team']"
1566420,PIOVESANA Lubjana,PIOVESANA L,Lubjana PIOVESANA,Female,AUT,Austria,['Judo'],"['Women -63 kg', 'Mixed Team']"
1566421,POLLERES Michaela,POLLERES M,Michaela POLLERES,Female,AUT,Austria,['Judo'],"['Women -70 kg', 'Mixed Team']"
1566424,TANZER Katharina,TANZER K,Katharina TANZER,Female,AUT,Austria,['Judo'],"['Women -48 kg', 'Mixed Team']"
1566426,HABESOHN Daniel,HABESOHN D,Daniel HABESOHN,Male,AUT,Austria,['Table Tennis'],"[""Men's Singles""]"
1566431,POLCANOVA Sofia,POLCANOVA S,Sofia POLCANOVA,Female,AUT,Austria,['Table Tennis'],"[""Women's Singles""]"
1566435,ABICHT Lorena,ABICHT L,Lorena ABICHT,Female,AUT,Austria,['Sailing'],"[""Women's Windsurfing""]"
1566436,BILDSTEIN Benjamin,BILDSTEIN B,Benjamin BILDSTEIN,Male,AUT,Austria,['Sailing'],"[""Men's Skiff""]"
1566437,BONTUS Valentin,BONTUS V,Valentin BONTUS,Male,AUT,Austria,['Sailing'],"[""Men's Kite""]"
1566441,FRANK Tanja,FRANK T,Tanja FRANK,Female,AUT,Austria,['Sailing'],['Mixed Multihull']
1566442,HABERL Lukas,HABERL L,Lukas HABERL,Male,AUT,Austria,['Sailing'],['Mixed Multihull']
1566444,HUSSL David,HUSSL D,David HUSSL,Male,AUT,Austria,['Sailing'],"[""Men's Skiff""]"
1566445,KORNELLI Alina,KORNELLI A,Alina KORNELLI,Female,AUT,Austria,['Sailing'],"[""Women's Kite""]"
1566447,MAEHR Lukas,MAEHR L,Lukas MAEHR,Male,AUT,Austria,['Sailing'],['Mixed Dinghy']
1566451,VADLAU Lara,VADLAU L,Lara VADLAU,Female,AUT,Austria,['Sailing'],['Mixed Dinghy']
1566472,GAYLE Tajay,GAYLE T,Tajay GAYLE,Male,JAM,Jamaica,['Athletics'],"[""Men's Long Jump""]"
1566524,CRUZ Darian Toi,CRUZ DT,Darian Toi CRUZ,Male,PUR,Puerto Rico,['Wrestling'],"[""Men's Freestyle 57kg""]"
1566527,LOPEZ de JESUS Juanma,LOPEZ de JESUS J,Juanma LOPEZ de JESUS,Male,PUR,Puerto Rico,['Boxing'],"[""Men's 51kg""]"
1566534,TUGADE-WATSON Regine,TUGADE-WATSON R,Regine TUGADE-WATSON,Female,GUM,Guam,['Athletics'],"[""Women's 100m""]"
1566535,GREEN Joseph,GREEN J,Joseph GREEN,Male,GUM,Guam,['Athletics'],"[""Men's 100m""]"
1566543,ESCANO Maria,ESCANO M,Maria ESCANO,Female,GUM,Guam,['Judo'],['Women -57 kg']
1566564,CHIA Aaron,CHIA A,Aaron CHIA,Male,MAS,Malaysia,['Badminton'],"[""Men's Doubles""]"
1566573,HOSEI Yuri,HOSEI Y,Yuri HOSEI,Female,PLW,Palau,['Swimming'],"[""Women's 50m Freestyle""]"
1566601,DZHUZUPBEKOV Uzur,DZHUZUPBEKOV U,Uzur DZHUZUPBEKOV,Male,KGZ,Kyrgyzstan,['Wrestling'],"[""Men's Greco-Roman 97kg""]"
1566607,ISMAILOV Amantur,ISMAILOV A,Amantur ISMAILOV,Male,KGZ,Kyrgyzstan,['Wrestling'],"[""Men's Greco-Roman 67kg""]"
1566608,CHEN Tang Jie,CHEN TJ,Tang Jie CHEN,Male,MAS,Malaysia,['Badminton'],['Mixed Doubles']
1566609,GOH Jin Wei,GOH JW,Jin Wei GOH,Female,MAS,Malaysia,['Badminton'],"[""Women's Singles""]"
1566617,LEE Zii Jia,LEE ZJ,Zii Jia LEE,Male,MAS,Malaysia,['Badminton'],"[""Men's Singles""]"
1566624,OZYUKSEL Ilke,OZYUKSEL I,Ilke OZYUKSEL,Female,TUR,TÃ¼rkiye,['Modern Pentathlon'],"[""Women's Individual""]"
1566627,MAKHMUDOV Akzhol,MAKHMUDOV A,Akzhol MAKHMUDOV,Male,KGZ,Kyrgyzstan,['Wrestling'],"[""Men's Greco-Roman 77kg""]"
1566630,UNAL Bugra,UNAL B,Bugra UNAL,Male,TUR,TÃ¼rkiye,['Modern Pentathlon'],"[""Men's Individual""]"
1566631,SHARSHENBEKOV Zholaman,SHARSHENBEKOV Z,Zholaman SHARSHENBEKOV,Male,KGZ,Kyrgyzstan,['Wrestling'],"[""Men's Greco-Roman 60kg""]"
1566679,SAMBA Abderrahman,SAMBA A,Abderrahman SAMBA,Male,QAT,Qatar,['Athletics'],"[""Men's 400m Hurdles""]"
1566680,HEMEIDA Bassem,HEMEIDA B,Bassem HEMEIDA,Male,QAT,Qatar,['Athletics'],"[""Men's 400m Hurdles""]"
1566681,BARSHIM Mutaz Essa,BARSHIM ME,Mutaz Essa BARSHIM,Male,QAT,Qatar,['Athletics'],"[""Men's High Jump""]"
1566682,ABAKAR Ismail Doudai,ABAKAR ID,Ismail Doudai ABAKAR,Male,QAT,Qatar,['Athletics'],"[""Men's 400m Hurdles""]"
1566687,ABDALLA Abubaker Haydar,ABDALLA AH,Abubaker Haydar ABDALLA,Male,QAT,Qatar,['Athletics'],"[""Men's 800m""]"
1566689,YAHIA IBRAHIM Ammar Ismail,YAHIA IBRAHIM AI,Ammar Ismail YAHIA IBRAHIM,Male,QAT,Qatar,['Athletics'],"[""Men's 400m""]"
1566702,KHASLAKHANAU Abubakar,KHASLAKHANAU A,Abubakar KHASLAKHANAU,Male,AIN,AIN,['Wrestling'],"[""Men's Greco-Roman 97kg""]"
1566727,RECBER Hakan,RECBER H,Hakan RECBER,Male,TUR,TÃ¼rkiye,['Taekwondo'],['Men -68kg']
1566729,ATESLI Emre Kutalmis,ATESLI EK,Emre Kutalmis ATESLI,Male,TUR,TÃ¼rkiye,['Taekwondo'],['Men +80kg']
1566732,DINCEL KAVURAT Merve,DINCEL KAVURAT M,Merve DINCEL KAVURAT,Female,TUR,TÃ¼rkiye,['Taekwondo'],['Women -49kg']
1566735,ILGUN Hatice Kubra,ILGUN HK,Hatice Kubra ILGUN,Female,TUR,TÃ¼rkiye,['Taekwondo'],['Women -57kg']
1566738,KUS AYDIN Nafia,KUS AYDIN N,Nafia KUS AYDIN,Female,TUR,TÃ¼rkiye,['Taekwondo'],['Women +67kg']
1566773,COX Stephen,COX S,Stephen COX,Male,ZIM,Zimbabwe,['Rowing'],"[""Men's Single Sculls""]"
1566778,TROFIMOVA Sardana,TROFIMOVA S,Sardana TROFIMOVA,Female,KGZ,Kyrgyzstan,['Athletics'],"[""Women's Marathon""]"
1566801,CERNOGORAZ Giovanni,CERNOGORAZ G,Giovanni CERNOGORAZ,Male,CRO,Croatia,['Shooting'],['Trap Men']
1566883,ABO YAMAN Zaid,ABO YAMAN Z,Zaid ABO YAMAN,Male,JOR,Jordan,['Table Tennis'],"[""Men's Singles""]"
1566887,KORKMAZ Salih,KORKMAZ S,Salih KORKMAZ,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's 20km Race Walk""]"
1566898,MUZRAPOV Favoris,MUZRAPOV F,Favoris MUZRAPOV,Male,TJK,Tajikistan,['Athletics'],"[""Men's 100m""]"
1566931,YUSUPOV Alisher,YUSUPOV A,Alisher YUSUPOV,Male,UZB,Uzbekistan,['Judo'],"['Men +100 kg', 'Mixed Team']"
1566947,KURBONOVA Khalimajon,KURBONOVA K,Khalimajon KURBONOVA,Female,UZB,Uzbekistan,['Judo'],"['Women -48 kg', 'Mixed Team']"
1566948,DANISMAZ Tugba,DANISMAZ T,Tugba DANISMAZ,Female,TUR,TÃ¼rkiye,['Athletics'],"[""Women's Triple Jump""]"
1566989,GLINKA Alisa,GLINKA A,Alisa GLINKA,Female,MDA,Republic of Moldova,['Equestrian'],['Dressage Individual']
1566992,JIDDOU Salam,JIDDOU S,Salam JIDDOU,Male,MLI,Mali,['Football'],['Men']
1566993,ROBU Marin,ROBU M,Marin ROBU,Male,MDA,Republic of Moldova,['Weightlifting'],"[""Men's 89kg""]"
1566994,COPELLO Yasmani,COPELLO Y,Yasmani COPELLO,Male,TUR,TÃ¼rkiye,['Athletics'],"[""Men's 400m Hurdles""]"
1566997,KELDIYOROVA Diyora,KELDIYOROVA D,Diyora KELDIYOROVA,Female,UZB,Uzbekistan,['Judo'],"['Women -52 kg', 'Mixed Team']"
1567017,IMADOUCHENE Romain,IMADOUCHENE R,Romain IMADOUCHENE,Male,FRA,France,['Weightlifting'],"[""Men's 89kg""]"
1567021,KINGUE MATAM Bernardin,KINGUE MATAM B,Bernardin KINGUE MATAM,Male,FRA,France,['Weightlifting'],"[""Men's 73kg""]"
1567022,FEGUE Marie,FEGUE M,Marie FEGUE,Female,FRA,France,['Weightlifting'],"[""Women's 71kg""]"
1567023,TCHAKOUNTE Dora,TCHAKOUNTE D,Dora TCHAKOUNTE,Female,FRA,France,['Weightlifting'],"[""Women's 59kg""]"
1567024,CINAR Deniz,CINAR D,Deniz CINAR,Male,TUR,TÃ¼rkiye,['Sailing'],['Mixed Dinghy']
1567043,GUZEL Ecem,GUZEL E,Ecem GUZEL,Female,TUR,TÃ¼rkiye,['Sailing'],"[""Women's Dinghy""]"
1567045,CITAK Yigit Yalcin,CITAK YY,Yigit Yalcin CITAK,Male,TUR,TÃ¼rkiye,['Sailing'],"[""Men's Dinghy""]"
