medal_date,medal_type,medal_code,name,gender,country_code,country_long,team_gender,discipline,event,event_type,birth_date,code_athlete,code_team,is_medallist
2024-07-29,Bronze Medal,3,TUMER Berkim,Male,TUR,Türkiye,M,Archery,Men's Team,HTEAM,2002-04-30,1565002,ARCMTEAM3---TUR01,True
2024-07-29,Bronze Medal,3,YILDIRMIS Abdullah,Male,TUR,Türkiye,M,Archery,Men's Team,HTEAM,2003-11-07,1565006,ARCMTEAM3---TUR01,True
2024-07-29,Gold Medal,1,HASHIMOTO Daiki,Male,JPN,Japan,M,Artistic Gymnastics,Men's Team,TEAM,2001-08-07,1919492,GARMTEAM----JPN01,True
2024-07-29,Gold Medal,1,KAYA Kazuma,Male,JPN,Japan,M,Artistic Gymnastics,Men's Team,TEAM,1996-11-19,1919491,GARMTEAM----JPN01,True
2024-07-29,Gold Medal,1,OKA Shinnosuke,Male,JPN,Japan,M,Artistic Gymnastics,Men's Team,TEAM,2003-10-31,1919480,GARMTEAM----JPN01,True
2024-07-29,Gold Medal,1,SUGINO Takaaki,Male,JPN,Japan,M,Artistic Gymnastics,Men's Team,TEAM,1998-10-18,1919479,GARMTEAM----JPN01,True
2024-07-29,Gold Medal,1,TANIGAWA Wataru,Male,JPN,Japan,M,Artistic Gymnastics,Men's Team,TEAM,1996-07-23,1919490,GARMTEAM----JPN01,True
2024-07-29,Silver Medal,2,LIU Yang,Male,CHN,People's Republic of China,M,Artistic Gymnastics,Men's Team,TEAM,1994-08-11,1918856,GARMTEAM----CHN01,True
2024-07-29,Silver Medal,2,SU Weide,Male,CHN,People's Republic of China,M,Artistic Gymnastics,Men's Team,TEAM,2000-03-19,1918858,GARMTEAM----CHN01,True
2024-07-29,Silver Medal,2,XIAO Ruoteng,Male,CHN,People's Republic of China,M,Artistic Gymnastics,Men's Team,TEAM,1996-01-30,1918860,GARMTEAM----CHN01,True
2024-07-29,Silver Medal,2,ZHANG Boheng,Male,CHN,People's Republic of China,M,Artistic Gymnastics,Men's Team,TEAM,2000-03-04,1918864,GARMTEAM----CHN01,True
2024-07-29,Silver Medal,2,ZOU Jingyuan,Male,CHN,People's Republic of China,M,Artistic Gymnastics,Men's Team,TEAM,1998-01-03,1918865,GARMTEAM----CHN01,True
2024-07-29,Bronze Medal,3,HONG Asher,Male,USA,United States of America,M,Artistic Gymnastics,Men's Team,TEAM,2004-03-23,1959781,GARMTEAM----USA01,True
2024-07-29,Bronze Medal,3,JUDA Paul,Male,USA,United States of America,M,Artistic Gymnastics,Men's Team,TEAM,2001-07-07,1959855,GARMTEAM----USA01,True
2024-07-29,Bronze Medal,3,MALONE Brody,Male,USA,United States of America,M,Artistic Gymnastics,Men's Team,TEAM,2000-01-07,1959823,GARMTEAM----USA01,True
2024-07-29,Bronze Medal,3,NEDOROSCIK Stephen,Male,USA,United States of America,M,Artistic Gymnastics,Men's Team,TEAM,1998-10-28,1959865,GARMTEAM----USA01,True
2024-07-29,Bronze Medal,3,RICHARD Frederick,Male,USA,United States of America,M,Artistic Gymnastics,Men's Team,TEAM,2004-04-23,1959811,GARMTEAM----USA01,True
2024-07-29,Gold Medal,1,LIAN Junjie,Male,CHN,People's Republic of China,M,Diving,Men's Synchronised 10m Platform,TEAM,2000-11-03,1901555,DIVM10MTEAM2CHN01,True
2024-07-29,Gold Medal,1,YANG Hao,Male,CHN,People's Republic of China,M,Diving,Men's Synchronised 10m Platform,TEAM,1998-02-03,1901554,DIVM10MTEAM2CHN01,True
2024-07-29,Silver Medal,2,DALEY Thomas,Male,GBR,Great Britain,M,Diving,Men's Synchronised 10m Platform,TEAM,1994-05-21,1900838,DIVM10MTEAM2GBR01,True
2024-07-29,Silver Medal,2,WILLIAMS Noah,Male,GBR,Great Britain,M,Diving,Men's Synchronised 10m Platform,TEAM,2000-05-15,1900857,DIVM10MTEAM2GBR01,True
2024-07-29,Bronze Medal,3,WIENS Rylan,Male,CAN,Canada,M,Diving,Men's Synchronised 10m Platform,TEAM,2002-01-02,1959146,DIVM10MTEAM2CAN01,True
2024-07-29,Bronze Medal,3,ZSOMBOR-MURRAY Nathan,Male,CAN,Canada,M,Diving,Men's Synchronised 10m Platform,TEAM,2003-04-28,1959132,DIVM10MTEAM2CAN01,True
2024-07-29,Gold Medal,1,McEWEN Tom,Male,GBR,Great Britain,O,Equestrian,Eventing Team,TEAM,1991-05-10,1970917,EQUOEVENTEAMGBR01,True
2024-07-29,Gold Medal,1,COLLETT Laura,Female,GBR,Great Britain,O,Equestrian,Eventing Team,TEAM,1989-08-31,1970898,EQUOEVENTEAMGBR01,True
2024-07-29,Gold Medal,1,CANTER Rosalind,Female,GBR,Great Britain,O,Equestrian,Eventing Team,TEAM,1986-01-13,1970892,EQUOEVENTEAMGBR01,True
2024-07-29,Gold Medal,1,INGHAM Yasmin,Female,GBR,Great Britain,O,Equestrian,Eventing Team,TEAM,1997-05-13,1970912,EQUOEVENTEAMGBR01,False
2024-07-29,Silver Medal,2,LAGHOUAG Karim Florent,Male,FRA,France,O,Equestrian,Eventing Team,TEAM,1975-08-04,1899846,EQUOEVENTEAMFRA01,True
2024-07-29,Silver Medal,2,LANDOIS Stephane,Male,FRA,France,O,Equestrian,Eventing Team,TEAM,1994-06-03,1899847,EQUOEVENTEAMFRA01,True
2024-07-29,Silver Medal,2,TOUZAINT Nicolas,Male,FRA,France,O,Equestrian,Eventing Team,TEAM,1980-05-10,1899866,EQUOEVENTEAMFRA01,True
2024-07-29,Silver Medal,2,le COZ Gireg,Male,FRA,France,O,Equestrian,Eventing Team,TEAM,1989-03-14,1899848,EQUOEVENTEAMFRA01,False
2024-07-29,Bronze Medal,3,KITAJIMA Ryuzo,Male,JPN,Japan,O,Equestrian,Eventing Team,TEAM,1985-10-23,1946432,EQUOEVENTEAMJPN01,True
2024-07-29,Bronze Medal,3,OIWA Yoshiaki,Male,JPN,Japan,O,Equestrian,Eventing Team,TEAM,1976-07-19,1946434,EQUOEVENTEAMJPN01,True
2024-07-29,Bronze Medal,3,TOMOTO Kazuma,Male,JPN,Japan,O,Equestrian,Eventing Team,TEAM,1983-06-05,1946438,EQUOEVENTEAMJPN01,True
2024-07-29,Bronze Medal,3,TANAKA Toshiyuki,Male,JPN,Japan,O,Equestrian,Eventing Team,TEAM,1985-02-02,1946428,EQUOEVENTEAMJPN01,True
2024-07-30,Gold Medal,1,BILES Simone,Female,USA,United States of America,W,Artistic Gymnastics,Women's Team,TEAM,1997-03-14,1959861,GARWTEAM----USA01,True
2024-07-30,Gold Medal,1,CAREY Jade,Female,USA,United States of America,W,Artistic Gymnastics,Women's Team,TEAM,2000-05-27,1959819,GARWTEAM----USA01,True
2024-07-30,Gold Medal,1,CHILES Jordan,Female,USA,United States of America,W,Artistic Gymnastics,Women's Team,TEAM,2001-04-15,1959825,GARWTEAM----USA01,True
2024-07-30,Gold Medal,1,LEE Sunisa,Female,USA,United States of America,W,Artistic Gymnastics,Women's Team,TEAM,2003-03-09,1959866,GARWTEAM----USA01,True
2024-07-30,Gold Medal,1,RIVERA Hezly,Female,USA,United States of America,W,Artistic Gymnastics,Women's Team,TEAM,2008-06-04,1959814,GARWTEAM----USA01,True
2024-07-30,Silver Medal,2,ANDREOLI Angela,Female,ITA,Italy,W,Artistic Gymnastics,Women's Team,TEAM,2006-06-06,1560761,GARWTEAM----ITA01,True
2024-07-30,Silver Medal,2,D'AMATO Alice,Female,ITA,Italy,W,Artistic Gymnastics,Women's Team,TEAM,2003-02-07,1551061,GARWTEAM----ITA01,True
2024-07-30,Silver Medal,2,ESPOSITO Manila,Female,ITA,Italy,W,Artistic Gymnastics,Women's Team,TEAM,2006-11-02,1560762,GARWTEAM----ITA01,True
2024-07-30,Silver Medal,2,IORIO Elisa,Female,ITA,Italy,W,Artistic Gymnastics,Women's Team,TEAM,2003-03-21,1560760,GARWTEAM----ITA01,True
2024-07-30,Silver Medal,2,VILLA Giorgia,Female,ITA,Italy,W,Artistic Gymnastics,Women's Team,TEAM,2003-02-23,1560759,GARWTEAM----ITA01,True
2024-07-30,Bronze Medal,3,ANDRADE Rebeca,Female,BRA,Brazil,W,Artistic Gymnastics,Women's Team,TEAM,1999-05-08,1953634,GARWTEAM----BRA01,True
2024-07-30,Bronze Medal,3,BARBOSA Jade,Female,BRA,Brazil,W,Artistic Gymnastics,Women's Team,TEAM,1991-07-01,1953624,GARWTEAM----BRA01,True
2024-07-30,Bronze Medal,3,OLIVEIRA Lorrane,Female,BRA,Brazil,W,Artistic Gymnastics,Women's Team,TEAM,1998-04-13,1953630,GARWTEAM----BRA01,True
2024-07-30,Bronze Medal,3,SARAIVA Flavia,Female,BRA,Brazil,W,Artistic Gymnastics,Women's Team,TEAM,1999-09-30,1953620,GARWTEAM----BRA01,True
2024-07-30,Bronze Medal,3,SOARES Julia,Female,BRA,Brazil,W,Artistic Gymnastics,Women's Team,TEAM,2005-08-23,1953626,GARWTEAM----BRA01,True
2024-07-30,Gold Medal,1,FIAMINGO Rossella,Female,ITA,Italy,W,Fencing,Women's Épée Team,HTEAM,1991-07-14,1924585,FENWTEAMEPEEITA01,True
2024-07-30,Gold Medal,1,RIZZI Giulia,Female,ITA,Italy,W,Fencing,Women's Épée Team,HTEAM,1989-06-20,1924588,FENWTEAMEPEEITA01,True
2024-07-30,Gold Medal,1,SANTUCCIO Alberta,Female,ITA,Italy,W,Fencing,Women's Épée Team,HTEAM,1994-10-22,1924587,FENWTEAMEPEEITA01,True
2024-07-30,Gold Medal,1,NAVARRIA Mara,Female,ITA,Italy,W,Fencing,Women's Épée Team,HTEAM,1985-07-18,1924586,FENWTEAMEPEEITA01,True
2024-07-30,Silver Medal,2,VITALIS Coraline,Female,FRA,France,W,Fencing,Women's Épée Team,HTEAM,1995-05-09,1916182,FENWTEAMEPEEFRA01,True
2024-07-30,Silver Medal,2,MALLO-BRETON Auriane,Female,FRA,France,W,Fencing,Women's Épée Team,HTEAM,1993-10-11,1916183,FENWTEAMEPEEFRA01,True
2024-07-30,Silver Medal,2,CANDASSAMY Marie-Florence,Female,FRA,France,W,Fencing,Women's Épée Team,HTEAM,1991-02-26,1916184,FENWTEAMEPEEFRA01,True
2024-07-30,Silver Medal,2,LOUIS-MARIE Alexandra,Female,FRA,France,W,Fencing,Women's Épée Team,HTEAM,1996-03-03,1916185,FENWTEAMEPEEFRA01,True
2024-07-30,Bronze Medal,3,KNAPIK-MIAZGA Renata,Female,POL,Poland,W,Fencing,Women's Épée Team,HTEAM,1988-07-15,1894213,FENWTEAMEPEEPOL01,True
2024-07-30,Bronze Medal,3,SWATOWSKA-WENGLARCZYK Martyna,Female,POL,Poland,W,Fencing,Women's Épée Team,HTEAM,1994-07-08,1894214,FENWTEAMEPEEPOL01,True
2024-07-30,Bronze Medal,3,KLASIK Alicja,Female,POL,Poland,W,Fencing,Women's Épée Team,HTEAM,2004-02-14,1894223,FENWTEAMEPEEPOL01,True
2024-07-30,Bronze Medal,3,JARECKA Aleksandra,Female,POL,Poland,W,Fencing,Women's Épée Team,HTEAM,1995-10-11,1894217,FENWTEAMEPEEPOL01,True
2024-07-30,Gold Medal,1,POURI-LANE Risi,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,2000-05-28,1926596,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,MILLER Jorja,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,2004-02-08,1926667,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,WAAKA Stacey,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1995-11-03,1926592,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,NUKU Manaia,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,2002-09-03,1926629,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,HIRINI Sarah,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1992-12-09,1926632,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,BLYDE Michaela,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1995-12-29,1926635,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,KING Tyla,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1994-07-01,1926644,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,PAUL Mahina,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,2001-04-19,1926676,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,FELIX-HOTHAM Jazmin,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,2000-07-02,1926634,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,SETEFANO Theresa,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1995-02-25,1926647,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,WOODMAN-WICKLIFFE Portia,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1991-07-12,1926646,RU7WTEAM7---NZL01,True
2024-07-30,Gold Medal,1,SAILI Alena,Female,NZL,New Zealand,W,Rugby Sevens,Women,HTEAM,1998-12-13,1926593,RU7WTEAM7---NZL01,True
2024-07-30,Silver Medal,2,CROSSLEY Caroline,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,1998-04-19,1960779,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,APPS Olivia,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,1998-12-01,1960762,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,CORRIGAN Alysha,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,1997-01-25,1960778,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,HOGAN-ROCHESTER Asia,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,1999-04-20,1960797,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,DANIELS Chloe,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2003-04-27,1960781,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,WILLIAMS Charity,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,1996-10-20,1960837,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,SYMONDS Florence,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2002-05-20,1960826,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,NORSTEN Carissa,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2003-11-07,1960812,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,SCURFIELD Krissy,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2003-06-15,1960822,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,BERMUDEZ Fancy,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2002-05-27,1960765,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,LOGAN Piper,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2001-07-13,1960803,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,WARDLEY Keyara,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2000-01-27,1960834,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,PERRY Taylor,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,2000-07-23,1960817,RU7WTEAM7---CAN01,True
2024-07-30,Silver Medal,2,VALENZUELA Shalaya,Female,CAN,Canada,W,Rugby Sevens,Women,HTEAM,1999-06-12,1960832,RU7WTEAM7---CAN01,True
2024-07-30,Bronze Medal,3,RAMSEY Ariana,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,2000-03-25,1950500,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,MAHER Ilona,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1996-08-12,1950498,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,CANETT Kayla,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1998-04-29,1950485,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,SULLIVAN Sammy,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1998-05-22,1950504,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,KELTER Alev,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1991-03-21,1950494,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,DOYLE Lauren,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1991-02-23,1950487,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,TAPPER Naya,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1994-08-03,1950505,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,SEDRICK Alex,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1998-02-28,1950502,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,OLSEN Alena,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1995-12-06,1950499,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,ROVETTI Steph,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1991-10-02,1950501,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,LEVY Sarah,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1995-12-27,1950496,RU7WTEAM7---USA01,True
2024-07-30,Bronze Medal,3,KIRSHE Kristi,Female,USA,United States of America,W,Rugby Sevens,Women,HTEAM,1994-10-14,1950495,RU7WTEAM7---USA01,True
2024-07-30,Gold Medal,1,ARUNOVIC Zorana,Female,SRB,Serbia,X,Shooting,10m Air Pistol Mixed Team,HTEAM,1986-11-22,1956347,SHOXAPMT----SRB01,True
2024-07-30,Gold Medal,1,MIKEC Damir,Male,SRB,Serbia,X,Shooting,10m Air Pistol Mixed Team,HTEAM,1984-03-31,1956356,SHOXAPMT----SRB01,True
2024-07-30,Silver Medal,2,TARHAN Sevval Ilayda,Female,TUR,Türkiye,X,Shooting,10m Air Pistol Mixed Team,HTEAM,2000-02-04,1564886,SHOXAPMT----TUR02,True
2024-07-30,Silver Medal,2,DIKEC Yusuf,Male,TUR,Türkiye,X,Shooting,10m Air Pistol Mixed Team,HTEAM,1973-01-01,1564893,SHOXAPMT----TUR02,True
2024-07-30,Bronze Medal,3,BHAKER Manu,Female,IND,India,X,Shooting,10m Air Pistol Mixed Team,HTEAM,2002-02-18,1538159,SHOXAPMT----IND01,True
2024-07-30,Bronze Medal,3,SINGH Sarabjot,Male,IND,India,X,Shooting,10m Air Pistol Mixed Team,HTEAM,2001-09-30,1545464,SHOXAPMT----IND01,True
2024-07-30,Gold Medal,1,GUY James,Male,GBR,Great Britain,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,1995-11-26,1903552,SWMM4X200MFRGBR01,True
2024-07-30,Gold Medal,1,McMILLAN Jack,Male,GBR,Great Britain,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2000-01-14,1903602,SWMM4X200MFRGBR01,True
2024-07-30,Gold Medal,1,BIRD Kieran,Male,GBR,Great Britain,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,1999-09-02,1903531,SWMM4X200MFRGBR01,True
2024-07-30,Gold Medal,1,DEAN Tom,Male,GBR,Great Britain,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2000-05-02,1903546,SWMM4X200MFRGBR01,True
2024-07-30,Gold Medal,1,RICHARDS Matthew,Male,GBR,Great Britain,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2002-12-17,1903617,SWMM4X200MFRGBR01,True
2024-07-30,Gold Medal,1,SCOTT Duncan,Male,GBR,Great Britain,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,1997-05-06,1903621,SWMM4X200MFRGBR01,True
2024-07-30,Silver Medal,2,KIBLER Drew,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2000-03-09,1935931,SWMM4X200MFRUSA01,True
2024-07-30,Silver Medal,2,CURRY Brooks,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2001-01-20,1935887,SWMM4X200MFRUSA01,True
2024-07-30,Silver Medal,2,PIERONI Blake,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,1995-11-15,1935968,SWMM4X200MFRUSA01,True
2024-07-30,Silver Medal,2,GUILIANO Chris,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2003-06-25,1935911,SWMM4X200MFRUSA01,True
2024-07-30,Silver Medal,2,FOSTER Carson,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2001-10-26,1935903,SWMM4X200MFRUSA01,True
2024-07-30,Silver Medal,2,HOBSON Luke,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2003-06-25,1935918,SWMM4X200MFRUSA01,True
2024-07-30,Silver Medal,2,SMITH Kieran,Male,USA,United States of America,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2000-05-20,1935982,SWMM4X200MFRUSA01,True
2024-07-30,Bronze Medal,3,TAYLOR Kai,Male,AUS,Australia,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2003-08-18,1946196,SWMM4X200MFRAUS01,True
2024-07-30,Bronze Medal,3,INCERTI Zac,Male,AUS,Australia,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,1996-07-13,1946237,SWMM4X200MFRAUS01,True
2024-07-30,Bronze Medal,3,SOUTHAM Flynn,Male,AUS,Australia,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2005-06-05,1946179,SWMM4X200MFRAUS01,True
2024-07-30,Bronze Medal,3,NEILL Thomas,Male,AUS,Australia,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2002-06-09,1946231,SWMM4X200MFRAUS01,True
2024-07-30,Bronze Medal,3,GIULIANI Maximillian,Male,AUS,Australia,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2003-07-03,1946211,SWMM4X200MFRAUS01,True
2024-07-30,Bronze Medal,3,WINNINGTON Elijah,Male,AUS,Australia,M,Swimming,Men's 4 x 200m Freestyle Relay,TEAM,2000-05-05,1946172,SWMM4X200MFRAUS01,True
2024-07-30,Gold Medal,1,WANG Chuqin,Male,CHN,People's Republic of China,X,Table Tennis,Mixed Doubles,HCOUP,2000-05-11,1902301,TTEXDOUBLES-CHN01,True
2024-07-30,Gold Medal,1,SUN Yingsha,Female,CHN,People's Republic of China,X,Table Tennis,Mixed Doubles,HCOUP,2000-11-04,1902313,TTEXDOUBLES-CHN01,True
2024-07-30,Silver Medal,2,RI Jong Sik,Male,PRK,Democratic People's Republic of Korea,X,Table Tennis,Mixed Doubles,HCOUP,2000-02-14,1980143,TTEXDOUBLES-PRK01,True
2024-07-30,Silver Medal,2,KIM Kum Yong,Female,PRK,Democratic People's Republic of Korea,X,Table Tennis,Mixed Doubles,HCOUP,2001-08-17,1980142,TTEXDOUBLES-PRK01,True
2024-07-30,Bronze Medal,3,LIM Jonghoon,Male,KOR,Republic of Korea,X,Table Tennis,Mixed Doubles,HCOUP,1997-01-21,1936429,TTEXDOUBLES-KOR01,True
2024-07-30,Bronze Medal,3,SHIN Yubin,Female,KOR,Republic of Korea,X,Table Tennis,Mixed Doubles,HCOUP,2004-07-05,1936435,TTEXDOUBLES-KOR01,True
2024-07-31,Gold Medal,1,CHEN Yuxi,Female,CHN,People's Republic of China,W,Diving,Women's Synchronised 10m Platform,TEAM,2005-09-11,1901544,DIVW10MTEAM2CHN01,True
2024-07-31,Gold Medal,1,QUAN Hongchan,Female,CHN,People's Republic of China,W,Diving,Women's Synchronised 10m Platform,TEAM,2007-03-28,1901545,DIVW10MTEAM2CHN01,True
2024-07-31,Silver Medal,2,JO Jin Mi,Female,PRK,Democratic People's Republic of Korea,W,Diving,Women's Synchronised 10m Platform,TEAM,2004-11-15,1980116,DIVW10MTEAM2PRK01,True
2024-07-31,Silver Medal,2,KIM Mi Rae,Female,PRK,Democratic People's Republic of Korea,W,Diving,Women's Synchronised 10m Platform,TEAM,2001-04-07,1980115,DIVW10MTEAM2PRK01,True
2024-07-31,Bronze Medal,3,SPENDOLINI SIRIEIX Andrea,Female,GBR,Great Britain,W,Diving,Women's Synchronised 10m Platform,TEAM,2004-09-11,1900855,DIVW10MTEAM2GBR01,True
2024-07-31,Bronze Medal,3,TOULSON Lois,Female,GBR,Great Britain,W,Diving,Women's Synchronised 10m Platform,TEAM,1999-09-26,1900856,DIVW10MTEAM2GBR01,True
2024-07-31,Gold Medal,1,GU Bongil,Male,KOR,Republic of Korea,M,Fencing,Men's Sabre Team,HTEAM,1989-04-27,1927116,FENMTEAMSABRKOR01,True
2024-07-31,Gold Medal,1,OH Sanguk,Male,KOR,Republic of Korea,M,Fencing,Men's Sabre Team,HTEAM,1996-09-30,1927149,FENMTEAMSABRKOR01,True
2024-07-31,Gold Medal,1,PARK Sangwon,Male,KOR,Republic of Korea,M,Fencing,Men's Sabre Team,HTEAM,2000-09-14,1927151,FENMTEAMSABRKOR01,True
2024-07-31,Gold Medal,1,DO Gyeongdong,Male,KOR,Republic of Korea,M,Fencing,Men's Sabre Team,HTEAM,1999-08-19,1927115,FENMTEAMSABRKOR01,True
2024-07-31,Silver Medal,2,GEMESI Csanad,Male,HUN,Hungary,M,Fencing,Men's Sabre Team,HTEAM,1986-11-13,1946361,FENMTEAMSABRHUN01,True
2024-07-31,Silver Medal,2,SZILAGYI Aron,Male,HUN,Hungary,M,Fencing,Men's Sabre Team,HTEAM,1990-01-14,1946565,FENMTEAMSABRHUN01,True
2024-07-31,Silver Medal,2,SZATMARI Andras,Male,HUN,Hungary,M,Fencing,Men's Sabre Team,HTEAM,1993-02-03,1946558,FENMTEAMSABRHUN01,True
2024-07-31,Silver Medal,2,RABB Krisztian,Male,HUN,Hungary,M,Fencing,Men's Sabre Team,HTEAM,2001-11-10,1946444,FENMTEAMSABRHUN01,True
2024-07-31,Bronze Medal,3,APITHY Bolade,Male,FRA,France,M,Fencing,Men's Sabre Team,HTEAM,1985-08-21,1916230,FENMTEAMSABRFRA01,True
2024-07-31,Bronze Medal,3,PIANFETTI Maxime,Male,FRA,France,M,Fencing,Men's Sabre Team,HTEAM,1999-03-15,1916231,FENMTEAMSABRFRA01,True
2024-07-31,Bronze Medal,3,PATRICE Sebastien,Male,FRA,France,M,Fencing,Men's Sabre Team,HTEAM,2000-04-07,1916232,FENMTEAMSABRFRA01,True
2024-07-31,Bronze Medal,3,PATRICE Jean-Philippe,Male,FRA,France,M,Fencing,Men's Sabre Team,HTEAM,1997-03-12,1916234,FENMTEAMSABRFRA01,True
2024-07-31,Gold Medal,1,van LIEROP Lennart,Male,NED,Netherlands,M,Rowing,Men's Quadruple Sculls,TEAM,1994-05-20,1965580,ROWMSCULL4--NED01,True
2024-07-31,Gold Medal,1,FLORIJN Finn,Male,NED,Netherlands,M,Rowing,Men's Quadruple Sculls,TEAM,1999-11-29,1965600,ROWMSCULL4--NED01,True
2024-07-31,Gold Medal,1,WIETEN Tone,Male,NED,Netherlands,M,Rowing,Men's Quadruple Sculls,TEAM,1994-03-17,1965586,ROWMSCULL4--NED01,True
2024-07-31,Gold Medal,1,METSEMAKERS Koen,Male,NED,Netherlands,M,Rowing,Men's Quadruple Sculls,TEAM,1992-04-30,1965584,ROWMSCULL4--NED01,True
2024-07-31,Silver Medal,2,CHIUMENTO Luca,Male,ITA,Italy,M,Rowing,Men's Quadruple Sculls,TEAM,1997-11-19,1547863,ROWMSCULL4--ITA01,True
